C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 Sharing nodes
1.753757 0.844555 0.844555 0.000000 -0.000000 -0.000000 1.753757 0.844555 -0.000000 -0.000000 -0.000000 1.753757 0.000000 0.000000 -0.000000 0.817279 -0.000000 -0.000000 0.817279 -0.000000 0.817279 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e1 e4
0.380759 0.002470 0.002470 0.000000 0.000000 -0.000000 0.380759 0.002470 -0.000000 -0.000000 0.000000 0.380759 -0.000000 0.000000 -0.000000 0.000522 -0.000000 -0.000000 0.000522 -0.000000 0.000522 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v0 f2
0.088848 0.037232 0.037232 0.000000 -0.000000 -0.000000 0.088848 0.037232 -0.000000 -0.000000 0.000000 0.088848 -0.000000 0.000000 -0.000000 0.030920 -0.000000 0.000000 0.030920 -0.000000 0.030920 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f1 v1 f3
0.151442 0.003409 0.003409 0.000000 0.000000 0.000000 0.151442 0.003409 -0.000000 -0.000000 -0.000000 0.151442 -0.000000 0.000000 -0.000000 0.005275 -0.000000 0.000000 0.005275 -0.000000 0.005275 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f0 v2
0.272795 0.106885 0.106885 0.000000 0.000000 0.000000 0.272795 0.106885 0.000000 -0.000000 0.000000 0.272795 0.000000 0.000000 -0.000000 0.066452 0.000000 -0.000000 0.066452 -0.000000 0.066452 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f1 v2
0.685352 0.002573 0.002573 0.000000 0.000000 -0.000000 0.685352 0.002573 -0.000000 -0.000000 0.000000 0.685352 -0.000000 0.000000 0.000000 0.003581 -0.000000 0.000000 0.003581 0.000000 0.003581 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e1 f2
0.769023 -0.005129 -0.005129 0.000000 0.000000 -0.000000 0.769023 -0.005129 0.000000 -0.000000 -0.000000 0.769023 -0.000000 0.000000 0.000000 0.002353 0.000000 0.000000 0.002353 -0.000000 0.002353 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 e1
0.033187 0.023671 0.023671 0.000000 -0.000000 0.000000 0.033187 0.023671 0.000000 -0.000000 0.000000 0.033187 -0.000000 0.000000 0.000000 0.013514 0.000000 0.000000 0.013514 -0.000000 0.013514 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v1 e4
0.577934 0.508798 0.508798 0.000000 0.000000 0.000000 0.577934 0.508798 0.000000 0.000000 0.000000 0.577934 -0.000000 0.000000 -0.000000 0.183929 0.000000 0.000000 0.183929 -0.000000 0.183929 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 f3
1.240552 0.198841 0.198841 -0.000000 -0.000000 0.000000 1.240552 0.198841 -0.000000 0.000000 0.000000 1.240552 0.000000 0.000000 -0.000000 0.089219 0.000000 0.000000 0.089219 -0.000000 0.089219 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e2 e3
0.193670 0.103798 0.103798 -0.000000 0.000000 -0.000000 0.193670 0.103798 -0.000000 0.000000 -0.000000 0.193670 0.000000 -0.000000 0.000000 0.062672 0.000000 -0.000000 0.062672 -0.000000 0.062672 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e5 e3
0.610340 0.288059 0.288059 0.000000 -0.000000 -0.000000 0.610340 0.288059 0.000000 -0.000000 -0.000000 0.610340 0.000000 0.000000 0.000000 0.277925 -0.000000 0.000000 0.277925 0.000000 0.277925 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v0 e3
0.432583 0.033106 0.033106 -0.000000 0.000000 0.000000 0.432583 0.033106 0.000000 -0.000000 -0.000000 0.432583 0.000000 -0.000000 -0.000000 0.504235 -0.000000 0.000000 0.504235 -0.000000 0.504235 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v0 e2
0.554111 0.277695 0.277695 0.000000 0.000000 -0.000000 0.554111 0.277695 -0.000000 -0.000000 0.000000 0.554111 0.000000 0.000000 -0.000000 0.267942 -0.000000 0.000000 0.267942 -0.000000 0.267942 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v2 f3
0.103853 0.046634 0.046634 -0.000000 -0.000000 -0.000000 0.103853 0.046634 -0.000000 -0.000000 0.000000 0.103853 0.000000 -0.000000 0.000000 0.051574 -0.000000 0.000000 0.051574 0.000000 0.051574 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f2 e5
0.158817 0.004362 0.004362 0.000000 -0.000000 0.000000 0.158817 0.004362 -0.000000 -0.000000 -0.000000 0.158817 0.000000 -0.000000 0.000000 0.004004 0.000000 0.000000 0.004004 -0.000000 0.004004 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v0 e5
2.018637 0.745630 0.745630 0.000000 0.000000 -0.000000 2.018637 0.745630 0.000000 0.000000 0.000000 2.018637 0.000000 -0.000000 0.000000 0.811800 -0.000000 -0.000000 0.811800 0.000000 0.811800 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e4 e1
0.391586 0.028624 0.028624 -0.000000 0.000000 -0.000000 0.391586 0.028624 -0.000000 0.000000 0.000000 0.391586 0.000000 -0.000000 -0.000000 0.014676 -0.000000 -0.000000 0.014676 0.000000 0.014676 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v1 e4
0.204073 -0.010851 -0.010851 0.000000 0.000000 -0.000000 0.204073 -0.010851 -0.000000 0.000000 0.000000 0.204073 -0.000000 0.000000 0.000000 0.009226 0.000000 0.000000 0.009226 -0.000000 0.009226 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f1 f3
0.701163 -0.296497 -0.296497 0.000000 0.000000 0.000000 0.701163 -0.296497 -0.000000 -0.000000 0.000000 0.701163 0.000000 0.000000 -0.000000 0.004647 -0.000000 0.000000 0.004647 -0.000000 0.004647 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v1 f2
0.055348 -0.000319 -0.000319 -0.000000 -0.000000 0.000000 0.055348 -0.000319 -0.000000 -0.000000 0.000000 0.055348 -0.000000 0.000000 0.000000 0.003353 -0.000000 -0.000000 0.003353 0.000000 0.003353 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f0 v0 f1
0.437132 -0.010760 -0.010760 -0.000000 -0.000000 0.000000 0.437132 -0.010760 -0.000000 -0.000000 0.000000 0.437132 -0.000000 0.000000 0.000000 0.220762 -0.000000 0.000000 0.220762 -0.000000 0.220762 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e2 e3
0.093565 0.012011 0.012011 -0.000000 0.000000 -0.000000 0.093565 0.012011 0.000000 0.000000 0.000000 0.093565 0.000000 -0.000000 0.000000 0.049546 -0.000000 0.000000 0.049546 -0.000000 0.049546 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f0 e4
1.247152 0.288581 0.288581 -0.000000 -0.000000 -0.000000 1.247152 0.288581 -0.000000 -0.000000 0.000000 1.247152 -0.000000 0.000000 -0.000000 0.263974 -0.000000 0.000000 0.263974 -0.000000 0.263974 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v2 e3
0.869171 0.151958 0.151958 -0.000000 -0.000000 -0.000000 0.869171 0.151958 0.000000 -0.000000 0.000000 0.869171 -0.000000 0.000000 -0.000000 0.265096 0.000000 0.000000 0.265096 -0.000000 0.265096 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e5 e1
0.581957 -0.134054 -0.134054 -0.000000 -0.000000 0.000000 0.581957 -0.134054 0.000000 0.000000 0.000000 0.581957 0.000000 0.000000 -0.000000 0.124553 -0.000000 0.000000 0.124553 -0.000000 0.124553 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e0 e3
0.804847 0.005751 0.005751 0.000000 -0.000000 -0.000000 0.804847 0.005751 -0.000000 -0.000000 0.000000 0.804847 -0.000000 -0.000000 0.000000 0.006197 -0.000000 0.000000 0.006197 -0.000000 0.006197 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e1 e0
0.562618 0.096700 0.096700 0.000000 -0.000000 0.000000 0.562618 0.096700 -0.000000 -0.000000 -0.000000 0.562618 0.000000 -0.000000 -0.000000 0.697208 -0.000000 0.000000 0.697208 -0.000000 0.697208 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2 e0
0.060819 0.000117 0.000117 0.000000 -0.000000 -0.000000 0.060819 0.000117 -0.000000 -0.000000 0.000000 0.060819 -0.000000 -0.000000 -0.000000 0.000367 -0.000000 -0.000000 0.000367 0.000000 0.000367 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e0 e3
0.120864 0.017305 0.017305 -0.000000 -0.000000 0.000000 0.120864 0.017305 -0.000000 -0.000000 0.000000 0.120864 -0.000000 -0.000000 0.000000 0.045601 -0.000000 -0.000000 0.045601 -0.000000 0.045601 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 f2 e2
0.139858 0.034700 0.034700 0.000000 0.000000 -0.000000 0.139858 0.034700 -0.000000 -0.000000 0.000000 0.139858 -0.000000 -0.000000 0.000000 0.002787 -0.000000 -0.000000 0.002787 0.000000 0.002787 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e0 e5
0.075361 0.030667 0.030667 0.000000 0.000000 0.000000 0.075361 0.030667 -0.000000 -0.000000 -0.000000 0.075361 0.000000 0.000000 0.000000 0.030485 -0.000000 -0.000000 0.030485 -0.000000 0.030485 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f0 v1 f3
0.284381 0.281654 0.281654 0.000000 -0.000000 -0.000000 0.284381 0.281654 0.000000 -0.000000 0.000000 0.284381 -0.000000 -0.000000 0.000000 0.274755 -0.000000 0.000000 0.274755 -0.000000 0.274755 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v0 f2
0.022105 0.009635 0.009635 0.000000 0.000000 -0.000000 0.022105 0.009635 -0.000000 -0.000000 0.000000 0.022105 0.000000 0.000000 -0.000000 0.012764 -0.000000 -0.000000 0.012764 0.000000 0.012764 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f0 e5
0.602372 0.305522 0.305522 -0.000000 0.000000 -0.000000 0.602372 0.305522 -0.000000 -0.000000 -0.000000 0.602372 0.000000 0.000000 -0.000000 0.290041 0.000000 0.000000 0.290041 -0.000000 0.290041 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 v1 e5
0.050832 0.029277 0.029277 0.000000 0.000000 -0.000000 0.050832 0.029277 -0.000000 -0.000000 -0.000000 0.050832 0.000000 0.000000 -0.000000 0.033498 0.000000 -0.000000 0.033498 -0.000000 0.033498 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f0 f3
0.293989 0.290734 0.290734 -0.000000 -0.000000 -0.000000 0.293989 0.290734 -0.000000 0.000000 -0.000000 0.293989 -0.000000 0.000000 -0.000000 0.282896 -0.000000 0.000000 0.282896 0.000000 0.282896 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v3 f2
1.195175 -0.161248 -0.161248 -0.000000 -0.000000 -0.000000 1.195175 -0.161248 -0.000000 -0.000000 0.000000 1.195175 0.000000 0.000000 -0.000000 0.007915 -0.000000 0.000000 0.007915 -0.000000 0.007915 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e2 e1
0.827856 0.485289 0.485289 -0.000000 0.000000 0.000000 0.827856 0.485289 -0.000000 -0.000000 0.000000 0.827856 -0.000000 -0.000000 0.000000 0.214085 -0.000000 -0.000000 0.214085 0.000000 0.214085 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e4 e3
0.231206 0.073499 0.073499 0.000000 0.000000 -0.000000 0.231206 0.073499 -0.000000 -0.000000 0.000000 0.231206 0.000000 0.000000 -0.000000 0.113741 -0.000000 0.000000 0.113741 -0.000000 0.113741 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e5 e4
0.672202 -0.004308 -0.004308 -0.000000 -0.000000 0.000000 0.672202 -0.004308 0.000000 -0.000000 0.000000 0.672202 0.000000 -0.000000 0.000000 0.002131 -0.000000 0.000000 0.002131 0.000000 0.002131 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 v1
0.053571 0.000091 0.000091 0.000000 0.000000 -0.000000 0.053571 0.000091 -0.000000 -0.000000 -0.000000 0.053571 0.000000 -0.000000 0.000000 0.003329 0.000000 0.000000 0.003329 -0.000000 0.003329 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e5 v0 f1
0.361288 0.086476 0.086476 0.000000 0.000000 -0.000000 0.361288 0.086476 0.000000 0.000000 0.000000 0.361288 -0.000000 0.000000 0.000000 0.104987 -0.000000 0.000000 0.104987 -0.000000 0.104987 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e4 e0
0.321355 0.147553 0.147553 -0.000000 0.000000 -0.000000 0.321355 0.147553 0.000000 -0.000000 0.000000 0.321355 0.000000 -0.000000 0.000000 0.154859 -0.000000 0.000000 0.154859 0.000000 0.154859 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f0 v2
0.129358 -0.031035 -0.031035 0.000000 -0.000000 -0.000000 0.129358 -0.031035 0.000000 -0.000000 0.000000 0.129358 -0.000000 0.000000 0.000000 0.020443 -0.000000 0.000000 0.020443 -0.000000 0.020443 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 f0 e2
0.358378 0.003231 0.003231 0.000000 -0.000000 -0.000000 0.358378 0.003231 0.000000 -0.000000 -0.000000 0.358378 0.000000 0.000000 -0.000000 0.000416 -0.000000 0.000000 0.000416 -0.000000 0.000416 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v0 e5
0.074042 0.021777 0.021777 -0.000000 0.000000 -0.000000 0.074042 0.021777 -0.000000 -0.000000 -0.000000 0.074042 -0.000000 -0.000000 0.000000 0.002703 -0.000000 0.000000 0.002703 0.000000 0.002703 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e0 e4
0.427224 0.363814 0.363814 0.000000 0.000000 0.000000 0.427224 0.363814 0.000000 0.000000 -0.000000 0.427224 0.000000 0.000000 0.000000 0.067433 0.000000 0.000000 0.067433 0.000000 0.067433 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e3 e4
0.132936 -0.000860 -0.000860 0.000000 0.000000 0.000000 0.132936 -0.000860 0.000000 0.000000 -0.000000 0.132936 0.000000 -0.000000 -0.000000 0.004644 0.000000 0.000000 0.004644 0.000000 0.004644 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v0 e3
0.458493 0.380755 0.380755 -0.000000 -0.000000 -0.000000 0.458493 0.380755 -0.000000 -0.000000 0.000000 0.458493 -0.000000 0.000000 -0.000000 0.623467 0.000000 0.000000 0.623467 0.000000 0.623467 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2 f2
1.114513 -0.088902 -0.088902 0.000000 -0.000000 -0.000000 1.114513 -0.088902 -0.000000 -0.000000 0.000000 1.114513 -0.000000 0.000000 -0.000000 0.004953 -0.000000 0.000000 0.004953 -0.000000 0.004953 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e0 v2
0.550862 0.264131 0.264131 0.000000 0.000000 -0.000000 0.550862 0.264131 -0.000000 0.000000 0.000000 0.550862 -0.000000 -0.000000 -0.000000 0.257140 0.000000 0.000000 0.257140 -0.000000 0.257140 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e5 v1
0.243262 0.092122 0.092122 0.000000 0.000000 -0.000000 0.243262 0.092122 -0.000000 -0.000000 0.000000 0.243262 0.000000 -0.000000 0.000000 0.173699 -0.000000 0.000000 0.173699 -0.000000 0.173699 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e5 f2
0.280624 0.081439 0.081439 0.000000 -0.000000 0.000000 0.280624 0.081439 -0.000000 -0.000000 0.000000 0.280624 -0.000000 0.000000 0.000000 0.152881 0.000000 -0.000000 0.152881 -0.000000 0.152881 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e4 f0
0.137172 0.052400 0.052400 0.000000 0.000000 -0.000000 0.137172 0.052400 0.000000 -0.000000 0.000000 0.137172 -0.000000 0.000000 0.000000 0.024862 -0.000000 0.000000 0.024862 0.000000 0.024862 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f3 e1
0.100134 0.051232 0.051232 -0.000000 0.000000 -0.000000 0.100134 0.051232 0.000000 -0.000000 -0.000000 0.100134 0.000000 0.000000 -0.000000 0.019855 0.000000 -0.000000 0.019855 -0.000000 0.019855 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f3 f0
1.742878 0.845090 0.845090 -0.000000 0.000000 -0.000000 1.742878 0.845090 -0.000000 -0.000000 0.000000 1.742878 -0.000000 0.000000 -0.000000 0.803090 -0.000000 0.000000 0.803090 -0.000000 0.803090 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e1 e4
0.096464 0.002914 0.002914 0.000000 -0.000000 0.000000 0.096464 0.002914 -0.000000 -0.000000 -0.000000 0.096464 -0.000000 -0.000000 -0.000000 0.008831 -0.000000 0.000000 0.008831 -0.000000 0.008831 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 v0 f1
0.793021 0.551691 0.551691 0.000000 -0.000000 -0.000000 0.793021 0.551691 -0.000000 -0.000000 -0.000000 0.793021 -0.000000 0.000000 0.000000 0.158983 -0.000000 -0.000000 0.158983 0.000000 0.158983 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e4 e2
0.070251 0.031166 0.031166 -0.000000 0.000000 -0.000000 0.070251 0.031166 0.000000 -0.000000 -0.000000 0.070251 -0.000000 -0.000000 -0.000000 0.499299 0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2
0.070251 0.031166 0.031166 -0.000000 -0.000000 -0.000000 0.070251 0.031166 -0.000000 -0.000000 0.000000 0.070251 0.000000 -0.000000 -0.000000 0.499299 -0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e0
0.070251 0.031166 0.031166 -0.000000 0.000000 -0.000000 0.070251 0.031166 0.000000 -0.000000 -0.000000 0.070251 -0.000000 -0.000000 -0.000000 0.499299 0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 e2 f3
0.070251 0.031166 0.031166 -0.000000 0.000000 -0.000000 0.070251 0.031166 0.000000 -0.000000 -0.000000 0.070251 -0.000000 -0.000000 -0.000000 0.499299 0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 f3 e2
0.070251 0.031166 0.031166 -0.000000 0.000000 -0.000000 0.070251 0.031166 0.000000 -0.000000 -0.000000 0.070251 -0.000000 -0.000000 -0.000000 0.499299 0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v0 f3
0.070251 0.031166 0.031166 -0.000000 -0.000000 -0.000000 0.070251 0.031166 -0.000000 -0.000000 0.000000 0.070251 0.000000 -0.000000 -0.000000 0.499299 -0.000000 0.000000 0.499299 -0.000000 0.499299 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e0 f2
